           #Time            Temp             Kin       Potencial           E_tot        Pressure
  0.37355614E+00  0.30212759E+03  0.37680418E+01  0.84498160E+00  0.46130234E+01  0.20538599E+09
  0.37429586E+00  0.30394192E+03  0.37906695E+01  0.81745154E+00  0.46081211E+01  0.20538599E+09
  0.37503557E+00  0.29525750E+03  0.36823601E+01  0.81242093E+00  0.44947811E+01  0.20538599E+09
  0.37577529E+00  0.29411777E+03  0.36681458E+01  0.83509731E+00  0.45032431E+01  0.20538599E+09
  0.37651500E+00  0.29249579E+03  0.36479170E+01  0.86836200E+00  0.45162790E+01  0.20538599E+09
  0.37725472E+00  0.29617208E+03  0.36937665E+01  0.81797052E+00  0.45117370E+01  0.20538599E+09
  0.37799443E+00  0.28881197E+03  0.36019735E+01  0.84595590E+00  0.44479294E+01  0.20538599E+09
  0.37873415E+00  0.29950623E+03  0.37353490E+01  0.82355758E+00  0.45589066E+01  0.20538599E+09
  0.37947386E+00  0.29866078E+03  0.37248048E+01  0.82741251E+00  0.45522173E+01  0.20538599E+09
  0.38021358E+00  0.29391780E+03  0.36656518E+01  0.83410177E+00  0.44997536E+01  0.20538599E+09
  0.38095329E+00  0.30056177E+03  0.37485134E+01  0.86334315E+00  0.46118565E+01  0.20538599E+09
  0.38169301E+00  0.30237804E+03  0.37711654E+01  0.82737080E+00  0.45985362E+01  0.20538599E+09
  0.38243272E+00  0.29865385E+03  0.37247184E+01  0.82539572E+00  0.45501141E+01  0.20538599E+09
  0.38317244E+00  0.29736999E+03  0.37087064E+01  0.81730227E+00  0.45260087E+01  0.20538599E+09
  0.38391216E+00  0.30211465E+03  0.37678804E+01  0.84666441E+00  0.46145448E+01  0.20538599E+09
  0.38465187E+00  0.30167078E+03  0.37623447E+01  0.86218936E+00  0.46245340E+01  0.20538599E+09
  0.38539159E+00  0.29020499E+03  0.36193469E+01  0.85865447E+00  0.44780013E+01  0.20538599E+09
  0.38613130E+00  0.29540347E+03  0.36841806E+01  0.83297739E+00  0.45171580E+01  0.20538599E+09
  0.38687102E+00  0.30441771E+03  0.37966035E+01  0.85368924E+00  0.46502927E+01  0.20538599E+09
  0.38761073E+00  0.29354924E+03  0.36610553E+01  0.87413614E+00  0.45351914E+01  0.20538599E+09
  0.38835045E+00  0.30201797E+03  0.37666747E+01  0.84573207E+00  0.46124067E+01  0.20538599E+09
  0.38909016E+00  0.30094583E+03  0.37533032E+01  0.85804403E+00  0.46113473E+01  0.20538599E+09
  0.38982988E+00  0.31016206E+03  0.38682452E+01  0.83743293E+00  0.47056781E+01  0.20538599E+09
  0.39056959E+00  0.29719742E+03  0.37065542E+01  0.85325615E+00  0.45598104E+01  0.20538599E+09
  0.39130931E+00  0.29665915E+03  0.36998411E+01  0.83368481E+00  0.45335259E+01  0.20538599E+09
  0.39204902E+00  0.29964593E+03  0.37370913E+01  0.85113461E+00  0.45882259E+01  0.20538599E+09
  0.39278874E+00  0.29541811E+03  0.36843633E+01  0.81028247E+00  0.44946457E+01  0.20538599E+09
  0.39352845E+00  0.29781589E+03  0.37142676E+01  0.81973300E+00  0.45340006E+01  0.20538599E+09
  0.39426817E+00  0.29973401E+03  0.37381898E+01  0.84002241E+00  0.45782122E+01  0.20538599E+09
  0.39500788E+00  0.29629392E+03  0.36952860E+01  0.85320209E+00  0.45484881E+01  0.20538599E+09
  0.39574760E+00  0.29612811E+03  0.36932181E+01  0.84193287E+00  0.45351510E+01  0.20538599E+09
  0.39648731E+00  0.30441065E+03  0.37965155E+01  0.85291621E+00  0.46494317E+01  0.20538599E+09
  0.39722703E+00  0.30928463E+03  0.38573022E+01  0.84862316E+00  0.47059254E+01  0.20538599E+09
  0.39796674E+00  0.29494375E+03  0.36784472E+01  0.85571484E+00  0.45341621E+01  0.20538599E+09
  0.39870646E+00  0.29340241E+03  0.36592240E+01  0.85508136E+00  0.45143054E+01  0.20538599E+09
  0.39944617E+00  0.30444075E+03  0.37968909E+01  0.84219008E+00  0.46390809E+01  0.20538599E+09
  0.40018589E+00  0.29932070E+03  0.37330352E+01  0.85972402E+00  0.45927592E+01  0.20538599E+09
  0.40092560E+00  0.29418097E+03  0.36689340E+01  0.84092245E+00  0.45098564E+01  0.20538599E+09
  0.40166532E+00  0.30276755E+03  0.37760232E+01  0.82329491E+00  0.45993181E+01  0.20538599E+09
  0.40240503E+00  0.29470852E+03  0.36755135E+01  0.85184887E+00  0.45273623E+01  0.20538599E+09
  0.40314475E+00  0.29908118E+03  0.37300479E+01  0.86673584E+00  0.45967837E+01  0.20538599E+09
  0.40388446E+00  0.30284331E+03  0.37769680E+01  0.87328471E+00  0.46502527E+01  0.20538599E+09
  0.40462418E+00  0.29617587E+03  0.36938138E+01  0.84150707E+00  0.45353209E+01  0.20538599E+09
  0.40536389E+00  0.29494612E+03  0.36784767E+01  0.81157482E+00  0.44900515E+01  0.20538599E+09
  0.40610361E+00  0.30481182E+03  0.38015187E+01  0.84942225E+00  0.46509410E+01  0.20538599E+09
  0.40684332E+00  0.29722098E+03  0.37068481E+01  0.85398559E+00  0.45608337E+01  0.20538599E+09
  0.40758304E+00  0.29581393E+03  0.36892998E+01  0.79805075E+00  0.44873506E+01  0.20538599E+09
  0.40832275E+00  0.29446251E+03  0.36724454E+01  0.79572855E+00  0.44681739E+01  0.20538599E+09
  0.40906247E+00  0.29964537E+03  0.37370843E+01  0.78194698E+00  0.45190313E+01  0.20538599E+09
  0.40980218E+00  0.29155428E+03  0.36361747E+01  0.83680153E+00  0.44729763E+01  0.20538599E+09
  0.41054190E+00  0.30242509E+03  0.37717522E+01  0.82453244E+00  0.45962846E+01  0.20538599E+09
  0.41128162E+00  0.30110220E+03  0.37552535E+01  0.83348476E+00  0.45887382E+01  0.20538599E+09
  0.41202133E+00  0.29932230E+03  0.37330551E+01  0.80108688E+00  0.45341420E+01  0.20538599E+09
  0.41276105E+00  0.29282313E+03  0.36519994E+01  0.80807348E+00  0.44600729E+01  0.20538599E+09
  0.41350076E+00  0.30215300E+03  0.37683587E+01  0.79594118E+00  0.45642998E+01  0.20538599E+09
  0.41424048E+00  0.30112177E+03  0.37554975E+01  0.81495805E+00  0.45704556E+01  0.20538599E+09
  0.41498019E+00  0.29278389E+03  0.36515101E+01  0.85608315E+00  0.45075932E+01  0.20538599E+09
  0.41571991E+00  0.30521072E+03  0.38064937E+01  0.82416208E+00  0.46306557E+01  0.20538599E+09
  0.41645962E+00  0.30492839E+03  0.38029725E+01  0.84497817E+00  0.46479507E+01  0.20538599E+09
  0.41719934E+00  0.29657046E+03  0.36987349E+01  0.87103712E+00  0.45697721E+01  0.20538599E+09
  0.41793905E+00  0.29827575E+03  0.37200029E+01  0.85378372E+00  0.45737866E+01  0.20538599E+09
  0.41867877E+00  0.30105756E+03  0.37546967E+01  0.80520371E+00  0.45599005E+01  0.20538599E+09
  0.41941848E+00  0.29805485E+03  0.37172479E+01  0.85158514E+00  0.45688331E+01  0.20538599E+09
  0.42015820E+00  0.30899695E+03  0.38537144E+01  0.83377523E+00  0.46874896E+01  0.20538599E+09
  0.42089791E+00  0.29855595E+03  0.37234974E+01  0.84102519E+00  0.45645226E+01  0.20538599E+09
  0.42163763E+00  0.30404483E+03  0.37919531E+01  0.84239584E+00  0.46343489E+01  0.20538599E+09
  0.42237734E+00  0.30077814E+03  0.37512119E+01  0.82285111E+00  0.45740630E+01  0.20538599E+09
  0.42311706E+00  0.30925133E+03  0.38568868E+01  0.83194235E+00  0.46888292E+01  0.20538599E+09
  0.42385677E+00  0.29875088E+03  0.37259285E+01  0.86365970E+00  0.45895882E+01  0.20538599E+09
  0.42459649E+00  0.29239203E+03  0.36466229E+01  0.86827953E+00  0.45149024E+01  0.20538599E+09
  0.42533620E+00  0.30263586E+03  0.37743808E+01  0.85233231E+00  0.46267131E+01  0.20538599E+09
  0.42607592E+00  0.30069591E+03  0.37501863E+01  0.83103072E+00  0.45812170E+01  0.20538599E+09
  0.42681563E+00  0.30183671E+03  0.37644141E+01  0.85854818E+00  0.46229623E+01  0.20538599E+09
  0.42755535E+00  0.29914400E+03  0.37308314E+01  0.84252016E+00  0.45733515E+01  0.20538599E+09
  0.42829506E+00  0.30218935E+03  0.37688120E+01  0.82905194E+00  0.45978640E+01  0.20538599E+09
  0.42903478E+00  0.30629606E+03  0.38200297E+01  0.83990727E+00  0.46599370E+01  0.20538599E+09
  0.42977449E+00  0.30477821E+03  0.38010995E+01  0.84786942E+00  0.46489689E+01  0.20538599E+09
  0.43051421E+00  0.30692876E+03  0.38279205E+01  0.87266345E+00  0.47005840E+01  0.20538599E+09
  0.43125392E+00  0.30226839E+03  0.37697979E+01  0.83426024E+00  0.46040581E+01  0.20538599E+09
  0.43199364E+00  0.29604994E+03  0.36922432E+01  0.82061720E+00  0.45128604E+01  0.20538599E+09
  0.43273335E+00  0.29925450E+03  0.37322095E+01  0.82667889E+00  0.45588884E+01  0.20538599E+09
  0.43347307E+00  0.29914638E+03  0.37308611E+01  0.83408419E+00  0.45649453E+01  0.20538599E+09
  0.43421278E+00  0.29716851E+03  0.37061937E+01  0.82931407E+00  0.45355078E+01  0.20538599E+09
  0.43495250E+00  0.29420463E+03  0.36692291E+01  0.81811967E+00  0.44873487E+01  0.20538599E+09
  0.43569221E+00  0.30942622E+03  0.38590680E+01  0.81510416E+00  0.46741722E+01  0.20538599E+09
  0.43643193E+00  0.29896740E+03  0.37286289E+01  0.83153100E+00  0.45601599E+01  0.20538599E+09
  0.43717164E+00  0.29832980E+03  0.37206770E+01  0.83230559E+00  0.45529826E+01  0.20538599E+09
  0.43791136E+00  0.29327657E+03  0.36576546E+01  0.83489050E+00  0.44925451E+01  0.20538599E+09
  0.43865108E+00  0.29790459E+03  0.37153739E+01  0.81124991E+00  0.45266238E+01  0.20538599E+09
  0.43939079E+00  0.30018039E+03  0.37437569E+01  0.81563666E+00  0.45593936E+01  0.20538599E+09
  0.44013051E+00  0.29768970E+03  0.37126938E+01  0.83293530E+00  0.45456291E+01  0.20538599E+09
  0.44087022E+00  0.29720769E+03  0.37066824E+01  0.82592467E+00  0.45326070E+01  0.20538599E+09
  0.44160994E+00  0.30057259E+03  0.37486483E+01  0.81990448E+00  0.45685528E+01  0.20538599E+09
  0.44234965E+00  0.29360913E+03  0.36618023E+01  0.80347121E+00  0.44652735E+01  0.20538599E+09
  0.44308937E+00  0.30175918E+03  0.37634471E+01  0.80827336E+00  0.45717204E+01  0.20538599E+09
  0.44382908E+00  0.29856284E+03  0.37235833E+01  0.82545329E+00  0.45490366E+01  0.20538599E+09
  0.44456880E+00  0.29719787E+03  0.37065599E+01  0.85637339E+00  0.45629333E+01  0.20538599E+09
  0.44530851E+00  0.29910061E+03  0.37302902E+01  0.85296855E+00  0.45832588E+01  0.20538599E+09
  0.44604823E+00  0.29788735E+03  0.37151589E+01  0.81325364E+00  0.45284125E+01  0.20538599E+09
  0.44678794E+00  0.29644868E+03  0.36972163E+01  0.80096831E+00  0.44981846E+01  0.20538599E+09
  0.44752766E+00  0.30126908E+03  0.37573347E+01  0.81835872E+00  0.45756934E+01  0.20538599E+09
  0.44826737E+00  0.29959709E+03  0.37364822E+01  0.81002528E+00  0.45465075E+01  0.20538599E+09
  0.44900709E+00  0.30086060E+03  0.37522403E+01  0.82041064E+00  0.45726509E+01  0.20538599E+09
  0.44974680E+00  0.29859637E+03  0.37240015E+01  0.79212261E+00  0.45161241E+01  0.20538599E+09
  0.45048652E+00  0.30224933E+03  0.37695601E+01  0.82453845E+00  0.45940986E+01  0.20538599E+09
  0.45122623E+00  0.30277086E+03  0.37760645E+01  0.80030726E+00  0.45763717E+01  0.20538599E+09
  0.45196595E+00  0.29858596E+03  0.37238717E+01  0.82422755E+00  0.45480993E+01  0.20538599E+09
  0.45270566E+00  0.30004735E+03  0.37420977E+01  0.79877077E+00  0.45408684E+01  0.20538599E+09
  0.45344538E+00  0.29853755E+03  0.37232679E+01  0.77898395E+00  0.45022519E+01  0.20538599E+09
  0.45418509E+00  0.29590793E+03  0.36904721E+01  0.81768855E+00  0.45081606E+01  0.20538599E+09
  0.45492481E+00  0.29269883E+03  0.36504493E+01  0.80816067E+00  0.44586099E+01  0.20538599E+09
  0.45566452E+00  0.29688952E+03  0.37027142E+01  0.80294483E+00  0.45056590E+01  0.20538599E+09
  0.45640424E+00  0.29542140E+03  0.36844043E+01  0.85217825E+00  0.45365826E+01  0.20538599E+09
  0.45714395E+00  0.29921330E+03  0.37316957E+01  0.85632423E+00  0.45880199E+01  0.20538599E+09
  0.45788367E+00  0.30375791E+03  0.37883746E+01  0.84203113E+00  0.46304058E+01  0.20538599E+09
  0.45862338E+00  0.29742917E+03  0.37094445E+01  0.85125713E+00  0.45607016E+01  0.20538599E+09
  0.45936310E+00  0.29525763E+03  0.36823617E+01  0.82561150E+00  0.45079732E+01  0.20538599E+09
  0.46010281E+00  0.29898315E+03  0.37288253E+01  0.82757764E+00  0.45564029E+01  0.20538599E+09
  0.46084253E+00  0.29833191E+03  0.37207033E+01  0.85713706E+00  0.45778403E+01  0.20538599E+09
  0.46158224E+00  0.29702180E+03  0.37043639E+01  0.83312428E+00  0.45374882E+01  0.20538599E+09
  0.46232196E+00  0.30630835E+03  0.38201830E+01  0.83977908E+00  0.46599621E+01  0.20538599E+09
  0.46306167E+00  0.29598054E+03  0.36913777E+01  0.87599985E+00  0.45673775E+01  0.20538599E+09
  0.46380139E+00  0.30092712E+03  0.37530699E+01  0.82603318E+00  0.45791031E+01  0.20538599E+09
  0.46454110E+00  0.29383786E+03  0.36646548E+01  0.86596073E+00  0.45306155E+01  0.20538599E+09
  0.46528082E+00  0.29666759E+03  0.36999464E+01  0.87222088E+00  0.45721673E+01  0.20538599E+09
  0.46602054E+00  0.29352459E+03  0.36607479E+01  0.85407581E+00  0.45148237E+01  0.20538599E+09
  0.46676025E+00  0.29804566E+03  0.37171332E+01  0.85703861E+00  0.45741718E+01  0.20538599E+09
  0.46749997E+00  0.30638233E+03  0.38211056E+01  0.84459210E+00  0.46656977E+01  0.20538599E+09
  0.46823968E+00  0.29737593E+03  0.37087805E+01  0.83220162E+00  0.45409821E+01  0.20538599E+09
  0.46897940E+00  0.29451587E+03  0.36731107E+01  0.84676947E+00  0.45198802E+01  0.20538599E+09
  0.46971911E+00  0.29571682E+03  0.36880886E+01  0.85364439E+00  0.45417330E+01  0.20538599E+09
  0.47045883E+00  0.29980538E+03  0.37390799E+01  0.84974569E+00  0.45888256E+01  0.20538599E+09
  0.47119854E+00  0.31653744E+03  0.39477570E+01  0.86705490E+00  0.48148119E+01  0.20538599E+09
  0.47193826E+00  0.29579497E+03  0.36890633E+01  0.87011163E+00  0.45591750E+01  0.20538599E+09
  0.47267797E+00  0.30214693E+03  0.37682830E+01  0.86074521E+00  0.46290282E+01  0.20538599E+09
  0.47341769E+00  0.29922798E+03  0.37318788E+01  0.82475702E+00  0.45566358E+01  0.20538599E+09
  0.47415740E+00  0.29467477E+03  0.36750925E+01  0.87162276E+00  0.45467153E+01  0.20538599E+09
  0.47489712E+00  0.30066674E+03  0.37498225E+01  0.85276189E+00  0.46025844E+01  0.20538599E+09
  0.47563683E+00  0.29717957E+03  0.37063317E+01  0.85549168E+00  0.45618233E+01  0.20538599E+09
  0.47637655E+00  0.30404754E+03  0.37919868E+01  0.84713895E+00  0.46391257E+01  0.20538599E+09
  0.47711626E+00  0.30114296E+03  0.37557618E+01  0.80148637E+00  0.45572482E+01  0.20538599E+09
  0.47785598E+00  0.30513918E+03  0.38056014E+01  0.80184319E+00  0.46074446E+01  0.20538599E+09
  0.47859569E+00  0.30360858E+03  0.37865123E+01  0.83356107E+00  0.46200734E+01  0.20538599E+09
  0.47933541E+00  0.30708632E+03  0.38298855E+01  0.82719326E+00  0.46570788E+01  0.20538599E+09
  0.48007512E+00  0.30842248E+03  0.38465497E+01  0.83101386E+00  0.46775636E+01  0.20538599E+09
  0.48081484E+00  0.29884150E+03  0.37270587E+01  0.84993738E+00  0.45769960E+01  0.20538599E+09
  0.48155455E+00  0.30766730E+03  0.38371314E+01  0.85379149E+00  0.46909229E+01  0.20538599E+09
  0.48229427E+00  0.30231298E+03  0.37703539E+01  0.86295697E+00  0.46333109E+01  0.20538599E+09
  0.48303398E+00  0.30147975E+03  0.37599622E+01  0.85083458E+00  0.46107967E+01  0.20538599E+09
  0.48377370E+00  0.30411603E+03  0.37928410E+01  0.84667634E+00  0.46395173E+01  0.20538599E+09
  0.48451341E+00  0.30584510E+03  0.38144055E+01  0.84331046E+00  0.46577160E+01  0.20538599E+09
  0.48525313E+00  0.30375251E+03  0.37883073E+01  0.82494077E+00  0.46132480E+01  0.20538599E+09
  0.48599284E+00  0.30414879E+03  0.37932496E+01  0.81977813E+00  0.46130278E+01  0.20538599E+09
  0.48673256E+00  0.29370164E+03  0.36629560E+01  0.82239475E+00  0.44853508E+01  0.20538599E+09
  0.48747227E+00  0.29496932E+03  0.36787660E+01  0.83952524E+00  0.45182913E+01  0.20538599E+09
  0.48821199E+00  0.29595442E+03  0.36910520E+01  0.84753093E+00  0.45385829E+01  0.20538599E+09
  0.48895170E+00  0.30906336E+03  0.38545426E+01  0.84613801E+00  0.47006806E+01  0.20538599E+09
  0.48969142E+00  0.29632350E+03  0.36956550E+01  0.82775756E+00  0.45234125E+01  0.20538599E+09
  0.49043113E+00  0.29705881E+03  0.37048255E+01  0.79665472E+00  0.45014802E+01  0.20538599E+09
  0.49117085E+00  0.29871137E+03  0.37254358E+01  0.81852526E+00  0.45439611E+01  0.20538599E+09
  0.49191056E+00  0.30152360E+03  0.37605090E+01  0.80671563E+00  0.45672247E+01  0.20538599E+09
  0.49265028E+00  0.29080343E+03  0.36268104E+01  0.81431136E+00  0.44411217E+01  0.20538599E+09
  0.49339000E+00  0.30459133E+03  0.37987688E+01  0.81778883E+00  0.46165576E+01  0.20538599E+09
  0.49412971E+00  0.31006275E+03  0.38670067E+01  0.80749738E+00  0.46745041E+01  0.20538599E+09
  0.49486943E+00  0.29873946E+03  0.37257862E+01  0.80117717E+00  0.45269633E+01  0.20538599E+09
  0.49560914E+00  0.30294276E+03  0.37782084E+01  0.82654871E+00  0.46047571E+01  0.20538599E+09
  0.49634886E+00  0.30031964E+03  0.37454936E+01  0.81317198E+00  0.45586655E+01  0.20538599E+09
  0.49708857E+00  0.29597427E+03  0.36912996E+01  0.81406524E+00  0.45053648E+01  0.20538599E+09
  0.49782829E+00  0.29715211E+03  0.37059891E+01  0.83194197E+00  0.45379311E+01  0.20538599E+09
  0.49856800E+00  0.29281857E+03  0.36519426E+01  0.84447994E+00  0.44964225E+01  0.20538599E+09
  0.49930772E+00  0.30160746E+03  0.37615548E+01  0.86765908E+00  0.46292139E+01  0.20538599E+09
  0.50004743E+00  0.30302382E+03  0.37792193E+01  0.82752858E+00  0.46067479E+01  0.20538599E+09
  0.50078715E+00  0.29968436E+03  0.37375705E+01  0.83625156E+00  0.45738221E+01  0.20538599E+09
  0.50152686E+00  0.30315993E+03  0.37809169E+01  0.84881863E+00  0.46297355E+01  0.20538599E+09
  0.50226658E+00  0.29798417E+03  0.37163664E+01  0.85762443E+00  0.45739908E+01  0.20538599E+09
  0.50300629E+00  0.30330652E+03  0.37827450E+01  0.84729521E+00  0.46300402E+01  0.20538599E+09
  0.50374601E+00  0.29773059E+03  0.37132038E+01  0.86081035E+00  0.45740142E+01  0.20538599E+09
  0.50448572E+00  0.30519661E+03  0.38063177E+01  0.83078056E+00  0.46370983E+01  0.20538599E+09
  0.50522544E+00  0.30208190E+03  0.37674719E+01  0.84323468E+00  0.46107066E+01  0.20538599E+09
  0.50596515E+00  0.30565255E+03  0.38120040E+01  0.83493967E+00  0.46469437E+01  0.20538599E+09
  0.50670487E+00  0.29981953E+03  0.37392565E+01  0.82280738E+00  0.45620638E+01  0.20538599E+09
  0.50744458E+00  0.30471901E+03  0.38003613E+01  0.87394958E+00  0.46743108E+01  0.20538599E+09
  0.50818430E+00  0.30092836E+03  0.37530854E+01  0.85146598E+00  0.46045514E+01  0.20538599E+09
  0.50892401E+00  0.28849134E+03  0.35979747E+01  0.83970794E+00  0.44376826E+01  0.20538599E+09
  0.50966373E+00  0.30498727E+03  0.38037069E+01  0.84460857E+00  0.46483154E+01  0.20538599E+09
  0.51040344E+00  0.29829905E+03  0.37202935E+01  0.84412837E+00  0.45644219E+01  0.20538599E+09
  0.51114316E+00  0.30251343E+03  0.37728539E+01  0.82902305E+00  0.46018770E+01  0.20538599E+09
  0.51188287E+00  0.29566473E+03  0.36874390E+01  0.80762876E+00  0.44950678E+01  0.20538599E+09
  0.51262259E+00  0.30048159E+03  0.37475135E+01  0.82878256E+00  0.45762960E+01  0.20538599E+09
  0.51336230E+00  0.29854193E+03  0.37233226E+01  0.83360417E+00  0.45569268E+01  0.20538599E+09
  0.51410202E+00  0.30261389E+03  0.37741068E+01  0.83052843E+00  0.46046352E+01  0.20538599E+09
  0.51484173E+00  0.29508296E+03  0.36801833E+01  0.82437143E+00  0.45045547E+01  0.20538599E+09
  0.51558145E+00  0.31322039E+03  0.39063878E+01  0.81202143E+00  0.47184092E+01  0.20538599E+09
  0.51632116E+00  0.30376206E+03  0.37884264E+01  0.83959242E+00  0.46280189E+01  0.20538599E+09
  0.51706088E+00  0.30213030E+03  0.37680757E+01  0.79664823E+00  0.45647239E+01  0.20538599E+09
  0.51780059E+00  0.29553998E+03  0.36858832E+01  0.81480933E+00  0.45006925E+01  0.20538599E+09
  0.51854031E+00  0.29779491E+03  0.37140059E+01  0.83232319E+00  0.45463291E+01  0.20538599E+09
  0.51928002E+00  0.30117931E+03  0.37562151E+01  0.81062751E+00  0.45668426E+01  0.20538599E+09
  0.52001974E+00  0.30077564E+03  0.37511807E+01  0.82709593E+00  0.45782766E+01  0.20538599E+09
  0.52075946E+00  0.30400566E+03  0.37914645E+01  0.83729837E+00  0.46287629E+01  0.20538599E+09
  0.52149917E+00  0.29775640E+03  0.37135256E+01  0.86979855E+00  0.45833242E+01  0.20538599E+09
  0.52223889E+00  0.30171023E+03  0.37628366E+01  0.86156115E+00  0.46243977E+01  0.20538599E+09
  0.52297860E+00  0.30280955E+03  0.37765470E+01  0.87550760E+00  0.46520546E+01  0.20538599E+09
  0.52371832E+00  0.29964273E+03  0.37370514E+01  0.87028100E+00  0.46073324E+01  0.20538599E+09
  0.52445803E+00  0.29953969E+03  0.37357663E+01  0.87792621E+00  0.46136925E+01  0.20538599E+09
  0.52519775E+00  0.30098223E+03  0.37537572E+01  0.85620636E+00  0.46099636E+01  0.20538599E+09
  0.52593746E+00  0.29783818E+03  0.37145456E+01  0.83346651E+00  0.45480121E+01  0.20538599E+09
  0.52667718E+00  0.30232650E+03  0.37705226E+01  0.85087561E+00  0.46213982E+01  0.20538599E+09
  0.52741689E+00  0.29839018E+03  0.37214300E+01  0.83771257E+00  0.45591426E+01  0.20538599E+09
  0.52815661E+00  0.29316117E+03  0.36562153E+01  0.83093652E+00  0.44871519E+01  0.20538599E+09
  0.52889632E+00  0.29504116E+03  0.36796621E+01  0.84146293E+00  0.45211250E+01  0.20538599E+09
  0.52963604E+00  0.30041223E+03  0.37466484E+01  0.83909053E+00  0.45857389E+01  0.20538599E+09
  0.53037575E+00  0.30043797E+03  0.37469693E+01  0.82342457E+00  0.45703939E+01  0.20538599E+09
  0.53111547E+00  0.30812272E+03  0.38428113E+01  0.82892068E+00  0.46717319E+01  0.20538599E+09
  0.53185518E+00  0.30472651E+03  0.38004548E+01  0.87288590E+00  0.46733407E+01  0.20538599E+09
  0.53259490E+00  0.30151863E+03  0.37604470E+01  0.83376201E+00  0.45942090E+01  0.20538599E+09
  0.53333461E+00  0.29600898E+03  0.36917323E+01  0.84324756E+00  0.45349799E+01  0.20538599E+09
  0.53407433E+00  0.30325380E+03  0.37820876E+01  0.84243827E+00  0.46245259E+01  0.20538599E+09
  0.53481404E+00  0.29673776E+03  0.37008215E+01  0.80972703E+00  0.45105485E+01  0.20538599E+09
  0.53555376E+00  0.29493077E+03  0.36782853E+01  0.80072752E+00  0.44790128E+01  0.20538599E+09
  0.53629347E+00  0.29076123E+03  0.36262840E+01  0.83836870E+00  0.44646527E+01  0.20538599E+09
  0.53703319E+00  0.29282836E+03  0.36520647E+01  0.82301693E+00  0.44750817E+01  0.20538599E+09
  0.53777290E+00  0.29860326E+03  0.37240875E+01  0.81807003E+00  0.45421575E+01  0.20538599E+09
  0.53851262E+00  0.29785968E+03  0.37148138E+01  0.82523990E+00  0.45400537E+01  0.20538599E+09
  0.53925233E+00  0.30527208E+03  0.38072589E+01  0.81399523E+00  0.46212541E+01  0.20538599E+09
  0.53999205E+00  0.30372201E+03  0.37879269E+01  0.82656595E+00  0.46144929E+01  0.20538599E+09
  0.54073176E+00  0.30010225E+03  0.37427824E+01  0.85405275E+00  0.45968352E+01  0.20538599E+09
  0.54147148E+00  0.30024516E+03  0.37445647E+01  0.84485732E+00  0.45894220E+01  0.20538599E+09
  0.54221119E+00  0.30093995E+03  0.37532300E+01  0.86913695E+00  0.46223669E+01  0.20538599E+09
  0.54295091E+00  0.29996709E+03  0.37410967E+01  0.88753744E+00  0.46286342E+01  0.20538599E+09
  0.54369062E+00  0.29657501E+03  0.36987918E+01  0.81989065E+00  0.45186824E+01  0.20538599E+09
  0.54443034E+00  0.29964527E+03  0.37370830E+01  0.85102136E+00  0.45881044E+01  0.20538599E+09
  0.54517005E+00  0.30221782E+03  0.37691672E+01  0.83258055E+00  0.46017477E+01  0.20538599E+09
  0.54590977E+00  0.29498971E+03  0.36790204E+01  0.86440064E+00  0.45434211E+01  0.20538599E+09
  0.54664948E+00  0.29830362E+03  0.37203505E+01  0.83559788E+00  0.45559483E+01  0.20538599E+09
  0.54738920E+00  0.29899054E+03  0.37289175E+01  0.83997054E+00  0.45688881E+01  0.20538599E+09
  0.54812892E+00  0.30226990E+03  0.37698166E+01  0.84232292E+00  0.46121396E+01  0.20538599E+09
  0.54886863E+00  0.29022045E+03  0.36195397E+01  0.83823172E+00  0.44577714E+01  0.20538599E+09
  0.54960835E+00  0.29694057E+03  0.37033509E+01  0.83625281E+00  0.45396037E+01  0.20538599E+09
  0.55034806E+00  0.30133938E+03  0.37582115E+01  0.82811788E+00  0.45863294E+01  0.20538599E+09
  0.55108778E+00  0.30077609E+03  0.37511863E+01  0.81496715E+00  0.45661535E+01  0.20538599E+09
  0.55182749E+00  0.29618824E+03  0.36939681E+01  0.83603428E+00  0.45300024E+01  0.20538599E+09
  0.55256721E+00  0.29348117E+03  0.36602063E+01  0.84654378E+00  0.45067501E+01  0.20538599E+09
  0.55330692E+00  0.29645989E+03  0.36973560E+01  0.84739553E+00  0.45447515E+01  0.20538599E+09
  0.55404664E+00  0.30088553E+03  0.37525512E+01  0.87477272E+00  0.46273239E+01  0.20538599E+09
  0.55478635E+00  0.30795497E+03  0.38407191E+01  0.86569963E+00  0.47064188E+01  0.20538599E+09
  0.55552607E+00  0.30458037E+03  0.37986321E+01  0.84276892E+00  0.46414010E+01  0.20538599E+09
  0.55626578E+00  0.29616250E+03  0.36936470E+01  0.85833995E+00  0.45519870E+01  0.20538599E+09
  0.55700550E+00  0.29532568E+03  0.36832105E+01  0.83222478E+00  0.45154353E+01  0.20538599E+09
  0.55774521E+00  0.30462793E+03  0.37992252E+01  0.86699181E+00  0.46662171E+01  0.20538599E+09
  0.55848493E+00  0.30426032E+03  0.37946405E+01  0.84222274E+00  0.46368633E+01  0.20538599E+09
  0.55922464E+00  0.30398357E+03  0.37911890E+01  0.85555992E+00  0.46467489E+01  0.20538599E+09
  0.55996436E+00  0.29732975E+03  0.37082046E+01  0.83623240E+00  0.45444370E+01  0.20538599E+09
  0.56070407E+00  0.29607918E+03  0.36926080E+01  0.79990551E+00  0.44925135E+01  0.20538599E+09
